org,repo,pr_number,step,input_tokens,output_tokens,tier_used,dollars
heliosdrift,commerce-platform,3460,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3474,plan,2691,1358,base,0.028443
heliosdrift,commerce-platform,3474,select_tools,890,240,base,0.00627
heliosdrift,commerce-platform,3474,synthesize_diff,3702,2108,base,0.042726
heliosdrift,commerce-platform,3474,review,2668,1678,base,0.033174
heliosdrift,commerce-platform,3474,apply_fixes,3179,1886,base,0.037827
heliosdrift,commerce-platform,3474,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3477,plan,1934,896,base,0.019242
heliosdrift,commerce-platform,3477,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3477,synthesize_diff,3090,2020,base,0.03957
heliosdrift,commerce-platform,3477,review,2260,1448,base,0.0285
heliosdrift,commerce-platform,3477,apply_fixes,2674,1816,base,0.035262
heliosdrift,commerce-platform,3477,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3417,plan,2527,1254,base,0.026391
heliosdrift,commerce-platform,3417,select_tools,870,240,base,0.00621
heliosdrift,commerce-platform,3417,synthesize_diff,3552,2088,base,0.041976
heliosdrift,commerce-platform,3417,review,2568,1626,base,0.032094
heliosdrift,commerce-platform,3417,apply_fixes,3055,1870,base,0.037215
heliosdrift,commerce-platform,3417,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3482,plan,2958,1524,base,0.031734
heliosdrift,commerce-platform,3482,select_tools,910,240,base,0.00633
heliosdrift,commerce-platform,3482,synthesize_diff,3870,2140,base,0.04371
heliosdrift,commerce-platform,3482,review,2780,1762,base,0.03477
heliosdrift,commerce-platform,3482,apply_fixes,3318,1912,base,0.038634
heliosdrift,commerce-platform,3482,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3483,plan,3948,1800,base,0.038844
heliosdrift,commerce-platform,3483,select_tools,1000,240,base,0.0066
heliosdrift,commerce-platform,3483,synthesize_diff,4566,2244,base,0.047358
heliosdrift,commerce-platform,3483,review,3244,1900,base,0.038232
heliosdrift,commerce-platform,3483,apply_fixes,3892,1994,base,0.041586
heliosdrift,commerce-platform,3483,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3491,plan,1965,930,base,0.019845
heliosdrift,commerce-platform,3491,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3491,synthesize_diff,3162,2028,base,0.039906
heliosdrift,commerce-platform,3491,review,2308,1464,base,0.028884
heliosdrift,commerce-platform,3491,apply_fixes,2733,1822,base,0.035529
heliosdrift,commerce-platform,3491,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3492,plan,1934,896,base,0.019242
heliosdrift,commerce-platform,3492,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3492,synthesize_diff,3090,2020,base,0.03957
heliosdrift,commerce-platform,3492,review,2260,1448,base,0.0285
heliosdrift,commerce-platform,3492,apply_fixes,2674,1816,base,0.035262
heliosdrift,commerce-platform,3492,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3498,plan,1930,840,base,0.01839
heliosdrift,commerce-platform,3498,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3498,synthesize_diff,3066,2004,base,0.039258
heliosdrift,commerce-platform,3498,review,2244,1420,base,0.028032
heliosdrift,commerce-platform,3498,apply_fixes,2654,1802,base,0.034992
heliosdrift,commerce-platform,3498,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3513,plan,2098,1000,base,0.021294
heliosdrift,commerce-platform,3513,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3513,synthesize_diff,3240,2040,base,0.04032
heliosdrift,commerce-platform,3513,review,2360,1500,base,0.02958
heliosdrift,commerce-platform,3513,apply_fixes,2798,1832,base,0.035874
heliosdrift,commerce-platform,3513,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3512,plan,1933,882,base,0.019029
heliosdrift,commerce-platform,3512,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3512,synthesize_diff,3084,2016,base,0.039492
heliosdrift,commerce-platform,3512,review,2256,1440,base,0.028368
heliosdrift,commerce-platform,3512,apply_fixes,2669,1812,base,0.035187
heliosdrift,commerce-platform,3512,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3518,plan,1964,916,base,0.019632
heliosdrift,commerce-platform,3518,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3518,synthesize_diff,3156,2024,base,0.039828
heliosdrift,commerce-platform,3518,review,2304,1458,base,0.028782
heliosdrift,commerce-platform,3518,apply_fixes,2728,1818,base,0.035454
heliosdrift,commerce-platform,3518,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3414,plan,2957,1510,base,0.031521
heliosdrift,commerce-platform,3414,select_tools,910,240,base,0.00633
heliosdrift,commerce-platform,3414,synthesize_diff,3864,2136,base,0.043632
heliosdrift,commerce-platform,3414,review,2776,1754,base,0.034638
heliosdrift,commerce-platform,3414,apply_fixes,3313,1908,base,0.038559
heliosdrift,commerce-platform,3414,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3522,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3522,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3522,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3522,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3522,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3522,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3528,plan,1933,882,base,0.019029
heliosdrift,commerce-platform,3528,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3528,synthesize_diff,3084,2016,base,0.039492
heliosdrift,commerce-platform,3528,review,2256,1440,base,0.028368
heliosdrift,commerce-platform,3528,apply_fixes,2669,1812,base,0.035187
heliosdrift,commerce-platform,3528,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3531,plan,2362,1136,base,0.024126
heliosdrift,commerce-platform,3531,select_tools,850,240,base,0.00615
heliosdrift,commerce-platform,3531,synthesize_diff,3396,2064,base,0.041148
heliosdrift,commerce-platform,3531,review,2464,1568,base,0.030912
heliosdrift,commerce-platform,3531,apply_fixes,2926,1850,base,0.036528
heliosdrift,commerce-platform,3531,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3510,plan,2231,1082,base,0.022923
heliosdrift,commerce-platform,3510,select_tools,840,240,base,0.00612
heliosdrift,commerce-platform,3510,synthesize_diff,3324,2056,base,0.040812
heliosdrift,commerce-platform,3510,review,2416,1540,base,0.030348
heliosdrift,commerce-platform,3510,apply_fixes,2867,1844,base,0.036261
heliosdrift,commerce-platform,3510,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3553,plan,2262,1104,base,0.023346
heliosdrift,commerce-platform,3553,select_tools,850,240,base,0.00615
heliosdrift,commerce-platform,3553,synthesize_diff,3390,2060,base,0.04107
heliosdrift,commerce-platform,3553,review,2460,1552,base,0.03066
heliosdrift,commerce-platform,3553,apply_fixes,2922,1848,base,0.036486
heliosdrift,commerce-platform,3553,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3552,plan,1932,868,base,0.018816
heliosdrift,commerce-platform,3552,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3552,synthesize_diff,3078,2012,base,0.039414
heliosdrift,commerce-platform,3552,review,2252,1434,base,0.028266
heliosdrift,commerce-platform,3552,apply_fixes,2664,1808,base,0.035112
heliosdrift,commerce-platform,3552,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3549,plan,1965,930,base,0.019845
heliosdrift,commerce-platform,3549,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3549,synthesize_diff,3162,2028,base,0.039906
heliosdrift,commerce-platform,3549,review,2308,1464,base,0.028884
heliosdrift,commerce-platform,3549,apply_fixes,2733,1822,base,0.035529
heliosdrift,commerce-platform,3549,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3589,plan,1934,896,base,0.019242
heliosdrift,commerce-platform,3589,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3589,synthesize_diff,3090,2020,base,0.03957
heliosdrift,commerce-platform,3589,review,2260,1448,base,0.0285
heliosdrift,commerce-platform,3589,apply_fixes,2674,1816,base,0.035262
heliosdrift,commerce-platform,3589,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3586,plan,1930,840,base,0.01839
heliosdrift,commerce-platform,3586,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3586,synthesize_diff,3066,2004,base,0.039258
heliosdrift,commerce-platform,3586,review,2244,1420,base,0.028032
heliosdrift,commerce-platform,3586,apply_fixes,2654,1802,base,0.034992
heliosdrift,commerce-platform,3586,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3570,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3570,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3570,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3570,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3570,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3570,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3649,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3649,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3649,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3649,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3649,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3649,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3653,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3653,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3653,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3653,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3653,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3653,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3688,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3688,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3688,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3688,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3688,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3688,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3694,plan,2098,1012,base,0.021474
heliosdrift,commerce-platform,3694,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3694,synthesize_diff,3246,2044,base,0.040398
heliosdrift,commerce-platform,3694,review,2364,1506,base,0.029682
heliosdrift,commerce-platform,3694,apply_fixes,2802,1834,base,0.035916
heliosdrift,commerce-platform,3694,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3545,plan,1964,916,base,0.019632
heliosdrift,commerce-platform,3545,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3545,synthesize_diff,3156,2024,base,0.039828
heliosdrift,commerce-platform,3545,review,2304,1458,base,0.028782
heliosdrift,commerce-platform,3545,apply_fixes,2728,1818,base,0.035454
heliosdrift,commerce-platform,3545,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3728,plan,2098,1012,base,0.021474
heliosdrift,commerce-platform,3728,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3728,synthesize_diff,3246,2044,base,0.040398
heliosdrift,commerce-platform,3728,review,2364,1506,base,0.029682
heliosdrift,commerce-platform,3728,apply_fixes,2802,1834,base,0.035916
heliosdrift,commerce-platform,3728,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3738,plan,1964,916,base,0.019632
heliosdrift,commerce-platform,3738,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3738,synthesize_diff,3156,2024,base,0.039828
heliosdrift,commerce-platform,3738,review,2304,1458,base,0.028782
heliosdrift,commerce-platform,3738,apply_fixes,2728,1818,base,0.035454
heliosdrift,commerce-platform,3738,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3751,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3751,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3751,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3751,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3751,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3751,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3739,plan,1930,840,base,0.01839
heliosdrift,commerce-platform,3739,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3739,synthesize_diff,3066,2004,base,0.039258
heliosdrift,commerce-platform,3739,review,2244,1420,base,0.028032
heliosdrift,commerce-platform,3739,apply_fixes,2654,1802,base,0.034992
heliosdrift,commerce-platform,3739,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3766,plan,1933,882,base,0.019029
heliosdrift,commerce-platform,3766,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3766,synthesize_diff,3084,2016,base,0.039492
heliosdrift,commerce-platform,3766,review,2256,1440,base,0.028368
heliosdrift,commerce-platform,3766,apply_fixes,2669,1812,base,0.035187
heliosdrift,commerce-platform,3766,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3725,plan,2097,986,base,0.021081
heliosdrift,commerce-platform,3725,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3725,synthesize_diff,3234,2036,base,0.040242
heliosdrift,commerce-platform,3725,review,2356,1492,base,0.029448
heliosdrift,commerce-platform,3725,apply_fixes,2793,1828,base,0.035799
heliosdrift,commerce-platform,3725,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3768,plan,2098,1012,base,0.021474
heliosdrift,commerce-platform,3768,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3768,synthesize_diff,3246,2044,base,0.040398
heliosdrift,commerce-platform,3768,review,2364,1506,base,0.029682
heliosdrift,commerce-platform,3768,apply_fixes,2802,1834,base,0.035916
heliosdrift,commerce-platform,3768,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3777,plan,1931,854,base,0.018603
heliosdrift,commerce-platform,3777,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3777,synthesize_diff,3072,2008,base,0.039336
heliosdrift,commerce-platform,3777,review,2248,1426,base,0.028134
heliosdrift,commerce-platform,3777,apply_fixes,2659,1806,base,0.035067
heliosdrift,commerce-platform,3777,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3797,plan,2066,964,base,0.020658
heliosdrift,commerce-platform,3797,select_tools,820,240,base,0.00606
heliosdrift,commerce-platform,3797,synthesize_diff,3168,2032,base,0.039984
heliosdrift,commerce-platform,3797,review,2312,1482,base,0.029166
heliosdrift,commerce-platform,3797,apply_fixes,2738,1824,base,0.035574
heliosdrift,commerce-platform,3797,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3785,plan,1932,868,base,0.018816
heliosdrift,commerce-platform,3785,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3785,synthesize_diff,3078,2012,base,0.039414
heliosdrift,commerce-platform,3785,review,2252,1434,base,0.028266
heliosdrift,commerce-platform,3785,apply_fixes,2664,1808,base,0.035112
heliosdrift,commerce-platform,3785,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3807,plan,1932,868,base,0.018816
heliosdrift,commerce-platform,3807,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3807,synthesize_diff,3078,2012,base,0.039414
heliosdrift,commerce-platform,3807,review,2252,1434,base,0.028266
heliosdrift,commerce-platform,3807,apply_fixes,2664,1808,base,0.035112
heliosdrift,commerce-platform,3807,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3811,plan,2362,1136,base,0.024126
heliosdrift,commerce-platform,3811,select_tools,850,240,base,0.00615
heliosdrift,commerce-platform,3811,synthesize_diff,3396,2064,base,0.041148
heliosdrift,commerce-platform,3811,review,2464,1568,base,0.030912
heliosdrift,commerce-platform,3811,apply_fixes,2926,1850,base,0.036528
heliosdrift,commerce-platform,3811,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3740,plan,2098,1012,base,0.021474
heliosdrift,commerce-platform,3740,select_tools,830,240,base,0.00609
heliosdrift,commerce-platform,3740,synthesize_diff,3246,2044,base,0.040398
heliosdrift,commerce-platform,3740,review,2364,1506,base,0.029682
heliosdrift,commerce-platform,3740,apply_fixes,2802,1834,base,0.035916
heliosdrift,commerce-platform,3740,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3822,plan,1932,868,base,0.018816
heliosdrift,commerce-platform,3822,select_tools,810,240,base,0.00603
heliosdrift,commerce-platform,3822,synthesize_diff,3078,2012,base,0.039414
heliosdrift,commerce-platform,3822,review,2252,1434,base,0.028266
heliosdrift,commerce-platform,3822,apply_fixes,2664,1808,base,0.035112
heliosdrift,commerce-platform,3822,summarize,1200,1000,base,0.0186
heliosdrift,commerce-platform,3835,plan,2824,1428,base,0.029892
heliosdrift,commerce-platform,3835,select_tools,900,240,base,0.0063
heliosdrift,commerce-platform,3835,synthesize_diff,3780,2120,base,0.04314
heliosdrift,commerce-platform,3835,review,2720,1714,base,0.03387
heliosdrift,commerce-platform,3835,apply_fixes,3244,1896,base,0.038172
